"text","stars"
"The service in this place is so consistently bad that despite it being the only place nearby to get warm lunch, I refuse to go there anymore. The queues are...","1"
"Great Italian food, fast service, and fun staff. We felt interrogated for not ordering desert. Poor waiter seemed to have his feelings hurt. We shall be...","4"
"the atmosphere of this restaurant is really amazing and the staff were really professional and friendly with us, the good was very delicious. We ordered...","5"
"This is a Jem of a find- the food is excellent , service is efficient and the tira misu is absolutely amazing !We had pizza the first  night and pasta the...","5"
"My boyfriend took me here for a special occasion. Lovely restausant with an industrial but warm feel, very close to Kings Cross near the tube. Our waiter...","4"
"Trendy space. Would like to come back and focus much more on the bread options as the bread components in every dish were amazing. Number of solid dishes...","3"
"Only had drinks but place seems v cute. I had flashbang, delicate tasting.  Friend had chamomule, fragrant smelling.  Both had white wine to finish....","4"
"Luxurious and affordable spot for afternoon tea! Been here twice for afternoon tea; they let you order just one portion for two people, and it's enough to...","5"
"One of the best beef tartars I had!Also enjoyed the duck salad & truffle fries ( chips) They have a device that measures your temperature before you go...","4"
"The Ivy did not disappoint again when I met up with a few friends for breakfast. The food and service is consistent good. The staff is always super helpful...","4"
"This spot is primarily doing takeout and groceries in the front, but it's such a lovely place to visit - regardless if you eat there or not.As a converted...","5"
"Probably the food hall in London with the most stunning decor inside!Located inside a former church, it has high ceilings, all the preserved features,...","4"
"Trinidadian Takeaway of Exceptional Quality - My Fave Carib Take Out In London - Trini & Tobago 'Caribbean' Food Rules! If you are used to the ubiquitous...","5"
"I am admittingly a Trini food novice so I'm rating this place based on my tastebuds. The food is delicious. I got the doubles and whilst I was surprised the...","4"
"Bought kumar, poulorie, doubles, veggie roti and chicken roti. Was REALLY excited at the prospect of some good food, because it's been MONTHS since I had...","2"
"Rosa's Thai Cafe is a lovely spot to get some dinner, whether it's before seeing a show (we went to Matilda!) or when you're in the area. It's surprisingly...","4"
"Stopped by for lunch, service was great and food was out very quickly. Signature curry was very good, as well as the sweet corn cakes. Although the food was...","4"
"What surprised me the most about Rosa's Thai Cafe is that by the looks of this tiny restaurant, I would have thought that it was a small family run...","4"
"Recomendation from a friend and Truly the best Indian food I've ever had!After a long day visiting London Christmas lights and markets we were starving and...","5"
"Traveled to London from the US with my sisters. Walked to this restaurant because it was recommended by the front desk at my hotel (Trafalgar ST James) we...","1"
"We were originally planning to go to Dishoom; but, we were running a little late and didn't want to wait in the long line so we opted for Chutney Mary...","5"
"My group of friends and 2 coworkers of my Brother in law picked this spot per the awesome reviews from here, maps, and trip advisor. We showed up with a...","5"
"When I saw timeout recommend it as the best kabob in the city, I modified my pre-theatre plans for a detour. The website described a compelling happy...","3"
"Le Bab is one of the more unique restaurants I've been to in London.  Their speciality is their meats.  Every meat they use is prepared specially for them,...","4"
"Their special with the fresh fish was delicious. Now I'm not sure how often they have that or change that but mine was completely delightful. Sea Bass I...","4"
"Fantastic restaurant! The three coarse meal was excellent, lot's of food and well cooked! Friendly personnell and very serviceminded. Really good prices...","5"
"My daughter and I were staying at the Marriott Grosvenor Square, had a long day and decided to walk down the street for dinner at Spaghetti House. What a...","5"
"Squeezed us in for breakfast today which was hugely appreciated. First English breakfast after two years out of the UK did not disappoint. Lovely service,...","5"
"Really loved the falafel salad paired with Pravha-a nice light beer but full of flavor. Great atmosphere and staff!!!","5"
"I like this place, it was located in a hotel - but next to our hotel @ the Leonardo. Its also within easy walking distance to the Tower of London. I came...","5"
"Great spot for lunch in the center.I stopped by Tibits for lunch with a friend while visiting London. The place is situated in a small street right off a...","5"
"Stumbled into Tibits in London. Tibits is a pay-by-weight fast casual restaurant with many vegetarian and vegan option. Staff are very friendly. The moment...","4"
"Self-serve vegan/vegetarian food that didn't have an hour and a half wait?? YES PLEASE. The food was delicious, so many options, so many flavors; just...","4"
"Was here for a late lunch on a bank holiday, and it was delightful! No queue as mentioned in someone else's post, and plenty of cozy seating.  Peaceful...","5"
"If you're looking for some local flavor that's been around for over 20 years, and the strongest most delicious macchiato ever, this is the place to hit up...","5"
"Wonderful evening with the proprietor. He made up a delightful menu of his special items, and created a great London memory. I highly recommend this place.","5"
"This is a really fantastic spot in a quiet area - you'd never stumble across it, so I am grateful some friends took us here.  You need to book via Twitter,...","5"
"A converted garage with a Scandinavian feel and luxury furnishings throughout. While the menu changes every day, the food is consistently awesome - you...","5"
"Bit of an Emperor's New Clothes this one. The food is good (though not as exceptional as the promotional strategy would suggest), as is the wine, but the...","2"
"Not only is Chiswick a lovely and quaint village but this cozy eatery is a real treat. They dish-up American classics and the food is spot-on. I had the...","5"
"I've been dying to try this place since it opened. In case you weren't aware, it's attached to Outsider Tart (which has some of the best baked goods in...","4"
"Just had the best Chilli in town! Thursday night is chilli night, and definitely worth a visit. Wash it down with an American import ale (yes, they exist)...","5"
"A great find by my friend...and even better than they accept the Taste Card as well giving us 2-4-1 on all dishes!! We sat on the terrace (which is heated...","4"
"I've only been for the drinks! I think it's worth noting that they have a pretty darn impressive rooftop patio that is pretty hidden. It's a great place to...","3"
"Overpriced and terrible service. Extremely dead atmosphere. £55 for shisha. The photos speak for themselves! Don't go here.","1"
"Such a nice pub and restaurant! I've been living very close to it for almost 2 years now but went for the first time only very recently. The restaurant...","5"
"They had a bunch of stuff going against them when we dined here. It was an excessively hot day (and they had no air con) and they had a large party show up...","4"
"Really enjoyed the locality of the menu. Ciders & beers were also incredibly unique & enjoyable. Had the beef ribs for two, meat just fell off the bone....","4"
"Great price and a great experience, you get your own hotpot and its all you can eat with a great selection of meat, seafood and vegetables","5"
"Working in Soho can be tough, particularly lunch-wise. The centre of town means everything is  expensive, crowded, or both. Also, scavengering for anything...","4"
"A great find! My friends and I were walking around Picadilly late and ran in 20 minutes before close. We were convinced by a businessman who said that it...","5"
"This place had a variety of options of lasagna!! My favorite was the truffle with meat! So good!!! If you don't like lasagna I wouldn't go here... The...","5"
"The employees helpful and explain the dishes, which is pleasant. I did a combo that they over of 3 half slices (I chose pesto and dried tomato, blue cheese...","5"
"I was really pleasantly surprised by this place. I'd walked past it several times before but wasn't sure about it. On a busy Friday night in soho with...","4"
"Our meal was so fabulous! It's ""plates to share,"" so we shared the Ham & Cheese croquettes, the duck, the mushroom pasta w/ truffles, a crab dish, and...","5"
"Today was my second time at the Naughty Piglet for lunch and it was DELICIOUS!!! The pear is super interesting with incredible parsnip crisps, the burrata...","5"
"The Victoria area has a lot of recently built modern new buildings, and with them, a whole host of restaurants moving in. The Other Naughty Piglets is on...","5"
"45 minute wait for food, not a problem at all, but we were seated at a dirty table with someone else's trash on it. Still not a terrible inconvenience as...","3"
"Stumbled across the Bike Shed whilst looking for a late breakfast on Saturday. Greeted by Jimbo who welcomed us warmly and despite no reservation gave us...","5"
"3 hungry Chicago Bears fans looking for a great pub for drinks and dinner. We shared 2 awesome appetizer plates that totally hit the spot! Great drinks,...","5"
"On a mild (read: still very cold) Boxing Day night in 2019 I was searching for a restaurant that was open and could seat a group of 6. I was delighted to...","5"
"I happened upon this gem while on business visit in London. It is not easy to locate and the signage is subtle. But the search will be well worth it.Their...","5"
"Truly wonderful dining experience.  The ambiance is lovely and the food divine.  You can tell that the owners, Cho and Josie, love what they do and are...","5"
"Wow. So we are here in London and honestly we had been so disappointed in so many of the food places...  until now. Mind you, we've been here a week...","5"
"For those new to London (like myself)... please do not get mad if you walk right past this spot.  I walked past it 2-3 times.  It is definitely a more...","5"
"Located in a basement very close to the British Museum, this place was a happy surprise. Prices were reasonable and the chicken quality was very good. The...","5"
"Cleverly disguised as a rustic saloon bar, The Cow is actually a fine gastropub serving fresh, inspired food. The interior is small and cozy, with wooden...","5"
"I enjoyed this bar of all the pubs in London that I had ever visited and we are talking quite a few I never met any Group of people more set on being...","5"
"This hidden gem in Notting Hill was a surprise. This is a local pub that has ridiculous fresh seafood. I know they have other menu items because I saw...","4"
"This place is in the running for 'best pub ever' according to me. Good beers, AWESOME (verging on the natural/min intervention side) wine list and Barry...","5"
"South Lambeth Road is quite a busy road but not one you would find yourself walking down unless you lived in the area - or meeting a friend living locally....","4"
"We were recommended to visit Canton Arms by our B&B host during our stay in London. It had a cozy interior with a lively atmosphere. I felt that the food...","4"
"Stopped in for dinner while in the area. Friends and I ordered off the Prix Fix menu. It had a pretty nice selection at a very reasonable price. To start,...","4"
"I came here on a Friday early evening, maybe around 5p; the restaurant wasn't busy at all.  I didn't make a reservation because considering I was a party of...","4"
"I stumbled on this place when i qas looking for french cuisine after shopping. I made the right choice eating here. They were offering a 3-course deal which...","5"
"Excellent food! Great service! Great decor! Fun time in London.Recommend:Fish and ChipsBeers-all are good!Ribeye and Mac and cheese","5"
"So...this place is not Devonshire. There are stark differences between the professionalism you will find here and the sister location in Devonshire. Here,...","2"
"Om nom nom. I had never heard of Mac and Wild, until my lovely yelp friends booked a table here for their book group. Now I am sooo glad we came. They...","5"
"Michelin star style food.. In a prison? Yep that pretty much sums up The Clink.Everything about The Clink from the cooks, waiters, furniture to paintings...","5"
"Fine dining where you wouldn't expect it, unless you believe what the Daily Mail has to say about the lifestyle of a prisoner. Whatever your opinion of the...","5"
"Had lunch here a couple of weeks ago. V friendly staff who were very attentive and the food delicious. Not too expensive, although not cheap. Would...","4"
"Completely empty in the evening, which may be circumstantial. Long tables and benches, serving staff in German outfits. Service was a bit lacklustre. I...","4"
"The place has an amazing pub vibe on a Friday night. Beers and service are both amazing, the chicken schnitzel was alright. A little dry for my taste. The...","3"
"It's cool. The schnitzel can be skipped here and all music and videos are in German so that's authentic as well. I'd say come here for happy hour and with a...","3"
"As soon as you walk in, you can smell the food from the grill- it's overpowering in the best way! Tables are all very spaced out and you can truly dine in a...","4"
"Out of the gate, this was easily one of the best meals I'd enjoyed in years, and while the food was terrific, the sensory ride was unforgettable, beginning...","5"
"The sister restaurant to Honey & Co with more of a focus on grilled items like eggplant, beef, chicken and vegetables. Newly renovated with updated decor,...","5"
"Phenomenal. My mother and I stumbled upon the footman while walking through the area mid January. The ambience was exquisite, full of friendly faces and...","5"
"The BEST fish and chips! I've tried fish and chips at so many places in London but this place was a HIT! The service was also great. While we were there...","5"
"Probably my favorite local pub that we went to in London.  It's very convenient to The Chesterfield Mayfair.  The selection of beer was okay, and the...","5"
"Delightfully upscale with local charm. A lovely meal with genial hosts, good atmosphere, and some eminently satisfactory pavé steak, and a huge pork chop....","5"
"Came down here for sticky toffee pudding, were not disappointed. Even though the kitchen was still closed (we didn't think to check before) the personnel...","5"
"Cute bar in front, with comfortable and romantic tables in the restaurant. Service and food were outstanding. We started with homemade Irish treacle soda...","5"
"I've enjoyed Ottolenghi's dishes by way of his cookbook and recipes for years now so I definitely had to come dine at one of his restaurants while I was in...","5"
"My one culinary goal for my London trip was to dine at an Ottolenghi restaurant/cafe.  My friend was open to the my suggestion.  This location was closest...","5"
"I had a lovely breakfast at Ottolenghi on lunch recent trip to London, a place I have wanted to try for quite some time. I received a very warm welcome from...","4"
"I had the hot and it was a really nice level of spice and flavor. Not the easiest to eat while walking around but wow was it tasty. I think they have...","5"
"Tasty and at a reasonable price!! Better to sit either downstairs or upstairs for a full food satisfaction.","4"
"I met a friend there from Breakfast.The place itself is pretty small but it is very welcoming! For big groups it's better to make reservations or to come...","5"
"So there's nothing I love more than a bottomless brunch and this place did not disappoint. You get two choices of foods from the menu for your meal, along...","5"
"I've never had a burger with so much cheese. So much delicious, oozy, drippy, cheese. We came quite late on a Sunday afternoon and were seated straight...","4"
"This quaint Burmese restaurant is exactly what I have been looking for..... incredible food that qualifies as more of an experience.First off, the...","5"
"I went to Myanmar 5y ago and could not wait to try this local Burmese joint. Like others have said, the menu takes a modern approach to traditional dishes,...","4"
"I am ethnically Burmese, and was traveling in London when one of my friends who lives here told me about this restaurant she wanted to try. We made a...","5"
"Decent food, nice restaurant and kind staff. We came to Bill's for breakfast on what might have been one of the last sunny days of London for summer '19....","5"
"I went to 3 different Bill's restaurants during my couple of months staying in London. The decor is incredible- beautiful Gastropub details. The menu is...","5"
"One of my fav places in London. The most beautiful room. Friendly staff with attentive service. And the food was amazing. Fresh. Filling. And unique.","5"
"I'm an American so any pie that's not apple-flavored is immediately suspicious. Throw meat into the mix, and I'm just not sure what you're up to.I walked...","5"
"Found this spot through a Yelp search. Nice place with a cute outdoor area. Pies were fantastic and hearty.","5"
"Venture to this little pub after checking into our hotel. We had their moo and ranger meat pies with beer and lemonade. It was pretty good and quite tasty....","5"
"Decided to visit the Coupette after I saw it won best new cocktail bar in the world 2018. The cocktails were flawless. Absolutely delicious. 100%...","5"
"Quaint trendy spot close to Shoreditch.  This is a little out of the way from center London so if you're in the area its worth checking out, but I wouldn't...","4"
"We stopped here while waiting for our room to be prepared in London after reading the Yelp reviews.  The place looked like your standard English pub.  They...","5"
"From our flat, I had The Marquis of Westminster & The Queen's Arms bookmarked under my London folder on Yelp.But, it was The Marquis that was our home pub...","5"
"Ordered a burger rare, was told they only make them medium well.   No thanks. Ordered a ham and cheese sandwich on a roll.  Either my American teeth were...","1"
"We had a really nice lunch here our last day in London, sitting upstairs but inside.  We started with the Bad Kitty and Menage de tois cocktails which were...","5"
"Wow wow, so glad we decided to dine here. The food was the most outstanding I've had all week in London. Our waitress was really good and explained dishes...","5"
"Before we had the steak I was going to rate 4 stars for all the dishes we had. However, the steak was burnt and it was a big disappointment since the...","3"
"Originally had a reservation with a restaurant next door, but they messed up and we ended up finding this place. They were able to seat 5 of us at 8:30p on...","5"
"I loved this place!!!  This intimate space is decorated with minimalist decor with an Italian flair.  Menus on clipboards and a small bar upstairs and down...","5"
"I've been meaning to come here, seeing their multiple locations. The menu was small but inviting along with their daily specials.We arrived late on a...","3"
"New review from Nov 2019: This is my second visit here and far more disappointing. The reason is the waiter/owner was grumpy and when I asked for a...","3"
"Nice small restaurant with good food and a friendly owner.I had the chicken in coconut which was really good.Bring cash since cards are not accepted.","4"
"Stumbled on this delightful place with a group of friends while navigating the construction around Euston. What a find! We all ordered something different...","5"
"Georgian cuisine is some of the best food out there. Now, I'm spoiled living in New York with a plethora of options, but coming to London I actually found a...","4"
"3.5 stars. Overall, I loved Georgian cuisine, but similar to Russian restaurants (that I'm very familiar with due to being from Russia), I'm not a big fan...","3"
"My first thought upon walking into this quiet, spacious, casual and homey restaurant was that  this is the perfect place to take the rents out for a meal....","4"
"Adorable restaurant, we were kindly greeted into the restaurant by the owner. We ordered a starter of their in house made to order bread with hummus and it...","5"
"Fun experience trying Persian food for the first time. Excellent service and large portions that we shared. No one left hungry.Authentic decor in a family...","4"
"Had a nice dinner here with friends on a recent trip to London.  Owner / operators were very cordial and accommodating with our groupWe ordered a wide...","3"
"The best Italian food I have ever had, without question. Exceptional service, family owned, all high quality ingredients. Cozy inside, you literally sit...","5"
"This restaurant was wonderful. The food was fast and the ingredients were fresh. The staff were very gracious and welcoming. It was a little difficult to...","5"
"Wonderful Italian food. Best kept secret. Don't let the ally fool you it's a hidden gem! Amazing food! Been there a few times and loved it!","5"
"One of the greatest dining experiences of my life- food, service, ambiance, EVERYTHING. We tried the spicy lamb chops, veggie samosas, chicken Britannia,...","5"
"Came here after seeing a documentary on YouTube and this place did not disappoint!! Love the drinks and the food! Everything was so good that we forgot to...","5"
"What an amazing lunch! It took me back home. Loved the experience, the decor and the service. The dal makhani and the roomali roti were just too good! The...","5"
"For the first time in my life I've seen jazz-style indian restaurant.... Red&black deco with some pictures of jazzmans on the walls makes an atmosphere...","5"
"Recommended by a friend. This place offers authentic tasty Indian food, with a jazzy chilled out vibe.I never really thought Indian food and Jazz went...","4"
"Amazing food, the service is exceptional and the atmosphere is so chill. We started with Tandori Wings, had lamb, chicken tikala plus some other items...","5"
"Came here for afternoon tea. It was absolutely amazing. The ambience and the service are both wonderful. There was so much food that can with the afternoon...","5"
"We were looking for a good Sunday lunch and certainly found it here. It's nice to have a Sunday roast that hasn't been cremated or the veggies deep fried ....","5"
"Was considering going to the Anchor but was not impressed by the menu and so asked the man at The Globe. He suggested the Swan saying that the pricing was...","4"
"Loved loved loved this Mediterranean restaurant. It is authentic, beautiful setting, attentive and kind servers as well as owner. We ordered their...","4"
"Read a couple reviews and they highly recommended this place but only 3 stars? Must be a mistake.Place is a walking distance from the famous Abbey road...","5"
"Lovely outdoor covered space with heat lamps. A great option in the area for dining during Covid. For about £19 you can do the St. John's Wood menu and...","3"
"Finally, good Chinese in central London! Maximini is a slightly upscale restaurant with nice dim ambiance, tucked away on a little street not too far from...","4"
"Hand on the best Chinese Restaurant in London.This restaurant is owned by Jimmy Choo, so I was curious to see what it had to offer. Took around 45 minutes...","5"
"I don't think this place deserves the one star it was given originally.We went last night and had a good meal.Whilst the service is not the best, you...","4"
"God. Damn. They are hands down the best. HANDS DOWN. There's really nothing much to say. Good dough good price good everything.","5"
"Maybe even more than 4 stars, but the pizza here was really quite good!  My colleague in London suggested taking a walk through Brixton my last evening at...","4"
"I'll be the first to admit that I'm a pizza snob. Growing up with frequent visits to New York City, I've been surrounded by darn good and cheap pizza most...","3"
"That was quite a good discovery. Located at a weird yet very interesting area of Elephant & Castle, this little restaurant feels authentic and cosy. The...","5"
"Best brunch ever, I'm so so glad that we came on my birthday. We were just visiting London, and this was a great excuse to get out of some of the more...","5"
"BEST VEGAN BRUNCH IVE EVER HAD. We had a table right away, and it will forever be the place where Ive had my first tempeh.A little bit far when you're not...","5"
"Holy shit this is some of the best vegan food I've ever had. In particular, this special: Venus rice, black pea and jackfruit in a buckwheat pie with...","5"
"Food is still very good, although Menu outside the restaurant contains items such as Mozzarella Aubergine Bake which are unavailable on the table Menu.I...","2"
"Went here and got the Gorme Sabzi. It was absolutely amazing. So fragrant. I absolutely recommend.","5"
"Del'ish offers good portions of extremely tasty Mediterranean style food.  The restaurant isn't too big but they do offer outdoor seating if weather...","5"
"Looking for that like slice of America? How about a Philly Cheesesteak  or buffalo wings? Well tucked away you will find a small and intimate piece of the...","5"
"A little slice of Philly in the heart of London. When you walk in, it feels like you've stepped into an old friend's living room around the holidays. In my...","4"
"This place is SO fun. Coming from Philly, I obviously had to make time to stop by at Passyunk Avenue on our trip to London. When we walked in, we were...","5"
"Absolutely delicious Spanish tapas! Located close to central Brixton, it's a small restaurant with yummy cocktails (and sangria). It's packed pretty tight,...","4"
"Came for the paella specifically. As a single diner, I had to order the full order for 2 persons, given that it was a 2 person minimum for the paella. It...","3"
"Hands down, one of the best tapas places in London (coming from a half-Spanish foodie!) I can't get over how good every single dish was and we ordered a...","5"
"After just arriving in London the day after a loooooong plane ride we stumbled apon Oklava and made a booking. Tired or not, the meal at Oklava woke us up...","4"
"Can I give more than 5 stars? Recalibrate previous Yelp ratings? You know it's serious when such thoughts run through your mind.Get the set menu. Starts...","5"
"Dishes here range from ""really good"" to ""excellent"". It's fantastic food with friendly staff. Be aware that the wood over makes the small space very warm,...","5"
"What great value!  Food is fresh, fast and delicious.  Super reasonable prices.  Had a vegan lentil quinoa stew which came with a delicious bread roll....","5"
"If you had told me that I was going to have lunch in a church cafeteria while visiting London, I would have told you that you were crazy. Somehow, searching...","5"
"Stopped by here after a tour of London to grab a quick bite to eat. The staff here are all very nice and welcoming. Prices are good, though the food is...","3"
"Incredibly tasty! We ordered Adana and chicken shish and it was over the top. But the real deal is the dessert. It's much tastier than in Istanbul. I highly...","5"
"Reminiscent of my visit to Istanbul, this restaurant delivers on delicious Turkish food with good service to boot. Having come with a Turkish friend who...","5"
"Great food! Great service for a reasonable price. Me and a friend took a mixed grill for 9£ each and we were surprised from the delicious food! Would...","5"
"Ichiba is a Japanese very big grocery store with a hot food counter serving everything from yakiniku, donburi, tofu and sushi to Shoyru ramen and takoyaki....","4"
"Went to a soft opening at Ichiba, Europe's largest Japanese food hall and ordered the following:- Miso beef donburi- Wagyu beef yakitoriThe service is...","4"
"My favourite Malaysian in London!The roti cenai is delicious, and frankly so is everything else on the menu.Now I have never been to Malaysia myself but...","5"
"This is the neighborhood we often stay in when we're in London. My husband spotted this restaurant with high reviews and thought we'd give it a try when my...","2"
"This place does tend to get busy so making a reservation is best! I was flying solo and was able to enjoy a drink while waiting for my order to take away....","4"
"THE MOOD: The Athenaeum is a five star London hotel in the heart of Mayfair and Piccadilly. Only a short walk from both Hyde Park & Green Park tube station....","4"
"Afternoon is $39 per person, and the tea they have is really awesome. For afternoon, I will said normal not that special. The environment is elegant and...","4"
"We asked for a sweet white wine and the server brought us 2 variants to sample. The wine that we chose was the off-dry Riesling by Framingham. It was one of...","5"
"Came here on a Sunday night and was able to get a table easily. I ordered the Tom yum soup, which was delicious, with a fragrant broth and good flavor. For...","5"
"The Little Thai is a cute, small restaurant with large artwork at the back and tables that is situated opposite the bar. A visit to the toilet reveals an...","4"
"Good quality Thai food - very sumptuous and delicious but still very light on the stomach - points towards being authentic Thai. We ordered a red Thai curry...","4"
"This is a cute little Japanese place tucked away about 7 minutes from Picadilly Circus. I went here on a Saturday afternoon, and got a table for two...","4"
"It's no surprise this has quite the queue on the weekend although I got lucky on an off time and walked straight in. Menu is stacked with so many yummy...","5"
"This tiny Japanese restaurant just opened where it used to be 2 failed Japanese ramen restaurants, 2 doors down from Kanadaya on Panton Street.  We...","2"
"Very nice Japanese Café in a quite but hidden place.I had a pot of Houji-cha Tea and a Ume Onigiri which made it a nice alternative breakfast. I came here...","4"
"If you have children then this might be the perfect place for you. Quality food and drinks along the canal with the entire cafe as a playroom. As someone...","4"
"Very cute spot hidden off the path of the canal. They have a good selection of homemade Japanese type cakes with matcha and sesame flavorings. We ordered...","4"
"Uhhhhh.  DAMN.  Every single dish is a knock out. RibsGyoza Chicken wings AubergineSalmon sashimi Service was amazing but the pace of the food could...","5"
"The food was fine. Service a bit slow. Had the duck gyoza, pork belly and the curry katsu. Overall nothing was that memorable, the duck gyoza was a bit...","3"
"When you first enter, the restaurant ticks a lot of boxes. Trendy decor, great sound system and fun music. It has a modern vibe that is lacking in most...","2"
"Still enjoying the meals here.The prices have increased with inflation but still very good value. The food is still very fresh and authentic.The service...","5"
"More good raaaamen.I am planning a Japanese language class about ramen for later in the year (we have a ramen expert from Cambridge University who is...","4"
"Seto serves Japanese food, including ramen, sushi/sashimi/maki and bento dishes. We ordered kimchi (was my favorite item of the entire meal), chicken ramen...","3"
"Plain but clean decor. The food was absolutely delicious. Sometimes, when you order a mild version of a spicy dish, it just turns out bland, but they made...","5"
"So I have never been to Korea but I genuinely feel this is quite close to authentic :) It has what I find really home-feel made noodle dishes - my go to...","5"
"Food hall with variety of East and South East Asian cuisine such as Vietnamese, Chinese, Japanese, Malaysian food. I went during EOTHO and was pleased to...","5"
"Nice to have a hawker-style food hall in the suburbs of London with a good number of options: Filipino, Korean, dim sum, HK style, dumplings, Japanese...","3"
"As someone living in the area I periodically pop into the bustling Bang Bang, the closest to an authentic hawker style Asian food court I've found in...","4"
"absolutely delicious! the service was great, the food was very tasty. Highly reccommend this place.","5"
"Really good ambience we ordered a lot of small dishes. The chicken shawarma was delicious! Definitely a highlight from all the dishes we ordered. The...","4"
"I loved Ottolenghi and Nopi (even bought his cookbook) so naturally I also had to try the sister restaurant, Rovi.As with the other two restaurants, the...","5"
"From decor to service, it lives up to its reputation.The food was just perfectly cooked and you won't be disappointed by the portion size either. I'd...","5"
"The food and atmosphere of this Chelsea favorite are wonderful. Many of the staff have been there for more than 20 years, with some as long as 35. Their...","4"
"Good service and location. The food taste nice here. I'd like to give 4 stars. It would be better if the lobster spaghetti has more sauces.","4"
"Walking through the Royal Opera Arcade is like stepping back in time, and this little sandwich bar reminds me of my first years in London - long before...","4"
"Lovely shop close to Trafalgar Square, fun eating options and incredibly affordable for feeding a family.  Save room for the Portuguese deserts!","5"
"Delicious food!! Fresh ingredients right in front of you to see! So Many different food options i.e. all day breakfast, sandwiches, lasagnes, & several...","4"
"Large pub with several bars that make it feel like a smaller cozy place. Nice beer, Young's. Good food, including dishes from Kosovo.","3"
"This is a skewed review. The only reason I am in four star range is that the Camden Pale Ale on tap is the best brew I have had this year - and that is...","4"
"Nice little pub across from the Marriott Maida Vale.  A clean pub friendly service great atmosphere. I'm not here for the food so I can't say anything about...","5"
"Kati Roll Company dishes up delightful toasty Indian kati rolls. Pick your desired filling (I got the unda chicken) and get it in a wrap made with paratha...","5"
"The place has its own vibe which takes you back in time. The posters on the wall, take you to your childhood. I ordered achari paneer role which was just...","3"
"No non-sense joint to get some hearty streetfood! Very bollywood themed, very quick service.Definitely stop in for a kebab or another kati roll. When...","4"
"Bang Bang... strangely it reminds me just like the Jessie J song! It's quick and its upbeat and those are the 2 words that can only describe Bang Bang...","5"
"Tried the cari (curry) and the bahn mi here. The curry was good reminds me of the curry back home. And the baguette for the bahn mi is horrible very ughh...","3"
"I don't know why the average is not much higher. The food is tasty especially spicy chili squid. That's why I went back for the 2nd day for dinner.","5"
"Really hearty filling Hungarian food, loved the beef stew with dumplings, would definitely be interested in trying the soups if we go again. My boyfriend...","4"
"The food is a bit overpriced for what it is, and maybe somewhat bland (which is possibly quite typical of Hungarian cuisine- I have no idea), but otherwise...","3"
"I feel bad putting down such a local independent business, and the organic ethos is fantastic. We came as a party of two on an early Friday evening. I had...","2"
"Fish and chips were excellent. The chips were super crispy with a nice flavor overall to them. Beer battered fish was crispy on the outside and hot and...","5"
"My sons and I are visiting from the US and The Chipping Forecast came highly recommended from a friend (a food critic, no less) back home. They did not...","5"
"I'm a little late with this review but I woke up thinking about this place, which is really odd considering: I was there back in September. I'm at my house...","5"
"Very bad Persian restaurant in heart of london.in all of the world Persian food specially chelo kebab serve with rice but here you have to pay extra and...","1"
"Lovely little restaurant serving delicious Persian cuisine.  The kebabs were very juicy, the salad and mast-o- khiar were tasty and the rice fragrant and...","5"
"The food here was delicious! My friends and I sat outside because we didn't get a reservation. But it was totally fine! The three of us shared the lamb...","5"
"This was hands down my favorite spot to grab a flat white and a toasted ham and cheese croissant. The staff was very friendly (and handsome) and I...","5"
"Small corner coffee shop that makes a mean latte, mocha, and gluten free breakfast bar.  Stayed at a nearby hotel for a week on business and visited this...","5"
"Nice coffee spot with good coffee and service. I had a quite big Cappuccino which I liked (for GBP 3.20 to drink in). It is not cheap but that's expected in...","4"
"A gem -- uniquely tastefully decorated, delicious creative dishes -- near Goodge Street in central London (awesome location). It's a bit of a Thai-Western...","5"
"Very good food, large beer bottles, and good wine selection.  We Had the beef curry, pad Thai and fish; all were delicious","4"
"This is a good restaurant but not great. I had the lunch special green curry with chicken. It was very mediocre.  The single chicken wing appetizer was...","2"
"I love Chandos! It was sooo sooo good.  We were walking back from St. James Park and decided to grab dinner here after looking at Yelp.  I was not...","5"
"We came here after a long day of tourism ( over 10 miles of walking.) We were headed to the Harp....but it was packed,  small, a no way were we getting g a...","3"
"***3.5 Stars***Had my first beer and my first meal in London at the Chandos! Yep! And, what did I get? Well, fish and chips of course! Had to bring in my...","4"
"This is a cute and quirky spot with outdoor - and yet covered - seating. We were there early enough that we didn't need reservations but it seems like you...","4"
"Here visiting from San Diego and came across this gem! From the staff, to the drinks to the food, all so amazing! Everyone was so welcoming, especially our...","5"
"This place was amazing. The mojitos were made with love and care and the chips were amazing. Nice atmosphere!","5"
"I was staying at an airbnb nearby and this cafe was just a couple of blocks away. it is such a cute coffee shop with a mint colored exterior with a couple...","5"
"The smoked salmon and avocado toast was perfect and the cortado was strong! The decor was very nice and our food was fresh and ready very quickly","5"
"Absolutely loved this place! Great food, beautiful wine and welcoming staff! This restaurant transports you to Portugal for the evening!","5"
"The restaurant is super humble but the food is wonderful. All portuguese ingredients and portuguese staff. It feels like you are having a meal in Portugal.","5"
"Great seafood especially the grilled octopus and also the shrimp congee. Grilled sardines were also quite nice. Lots of football on the telly and a good...","4"
"You won't find a purple colour stallion with glittered horns here. Totally worth checking in because of the word Unicorn It's a lovely neighbourhood...","4"
