text,stars
"DISGUSTING. I ordered homefries (small cubed potatoes fried untill tender) and bacon still wiggly and pink. I recieved canned potatoes that were fried up, and crispy bacon wrapped in a peice of curly long hair. They must make a big profit charging 2.75 for canned potatoes. Thats what grandma would want right? NEVER GOING BACK. I almost vomited on my plate :0",1
"We kept driving by Gram's and saw lots of cars there every time.  That NORMALLY is a key clue that the place might actually have some decent food.

UH, I guess it must be a matter of taste and palate because the food was barely mediocre.

We stopped for lunch.  The first thing we noticed was how the interior was quite shabby with lots of grime and dust on things and very outdated.  The second thing we noticed were the many advertisements painted onto the walls--not that the paintings weren't done well--they were...but frankly, not something I want to look at when I'm eating a meal.  I'm sure they thought they were being both clever--as I'm sure the advertisers pay a fee for their ad to be on the walls--but also perhaps the restaurant owners think they are providing a service to their customers.  Frankly, in my opinion, if I want to know more about the businesses that provide good services, the restaurant would do better to have a display case where the businesses can put their business cards--yeah, they could still pay for the right to do so and then the guests wouldn't feel so inundated with ad information.  

The very ironic thing is that the traditional location where a restaurant has advertisements...was blank--that being the placemats. 

Now the food--I ordered an open faced roast beef sandwich with mashed potatoes and gravy.  The white bread was not grilled, not heated...just plain sandwich bread.  The potatoes were clearly instant and the gravy was also an instant.  There was nothing about the plate that said UMMMM, YUMMY, I GOTTA GET ME MORE OF THIS.  The roast beef actually was on the verge of being beyond its serving date and had a lot of gristle and fat--it was not sliced roast beef but clearly reused from some other menu item.  The cole slaw was good--don't know if they made the slaw itself or bought it precut and ready to dress.  

The MENU had about 300 things on it.  And all I could think after eating the not so fabulous open faced roast beef was....they desperately need Robert Irvine to help them figure out whether they are a restaurant or an ad agency and they desperately need to figure out what they do exceptionally and stick with that.  

Service was okay--not exceptional.  When we first entered, we did not know whether we needed to wait to be seated or seat ourselves as there was no directional signs and no one bothered to let us know until finally a man who apparently was one of the wait staff said we could seat ourselves wherever we liked.  As we began to move into the other room he said, ""except in there.""  We stopped in our tracks.  He started laughing and said, ""OH, I was just kidding.""  JUST FYI...not a great thing to make your guests feel STUPID. I'm sure he thought he was funny.  We did not.  The lady that served us our lunch was just mediocre--she did nothing exceptional and nothing terrible--but just didn't seem to care much one way or the other. 

In all honesty, this trip to Gram's will be our first...and our last.  We will look for better fare, service and ambiance elsewhere.  Prices were a bit high given what the food was like as well.  I think the many cars in the parking lot must be regular locals who don't know any better and are stuck in a rut because this was not a good dining experience.",1
"Pros: We got refills before our food arrived when the drinks were low.

Cons: The server dropped off our food and never came back.
There was hair in my hashbrowns.
The hashbrowns were way undercooked and still watery.

Boo :[",1
I have been twice and do not plan to go back. Both times I went the service was slow and the food average. You can seat yourself and both times I went it was only dirty tables and had to wait for them to be cleaned off. They should consider having people wait so that the waitresses can clean off the tables.,2
"Update:
Went for breakfast sat next to two gentleman as they ordered breakfast. Their food arrived and when asked by the waitress, a tall blonde lady, if everything was good, one man said that his steak did not taste quite right and that he was not going to consume it. The waitress asked if he wanted something different and he replied, no. 
The man ate the eggs toast and potatoes, however when his bill came he told his companion the he had in fact been charged for the bad steak, his friend said "" they'll take it off when you pay"", however the steak remained on the plate uneaten and on the bill. As they left both agreed never to come into the restaurant again!
Customer satisfaction should be a priority. Shame on the staff for not addressing this issue, but it appeared they were more concerned with the tip than the service.",1
Myself and 2 other guys from work just tried there homemade bisquits & gravy.. not even close to good. Had to throw it away.. tasteless gravy that should not even be served.. come on... how hard is it to make sausage gravy???,1
"Not too pleased with my breakfast. The bacon tasted like it was cooked in a fryer, the eggs were cooked over medium and the bread was of poor quality. The kids enjoyed their pancakes and french toast so maybe it was just luck of the draw.",2
"Quinnie's is out of business and their space in the shopping center is empty.  I ate there once and didn't find any reason to return, so it doesn't upset me.  There is a brand new Subway right next door, though.",1
"If I could give 0 STARS... I WOULD.

we've been ordering from these guys for a few months now, 1-2 times per week, and paying a premium price to have them bring us food with no issues, except that we were paying $20-$30 extra to have our food delivered.

Then as we ordered over $80 worth of food tonight as we had done on a regular basis, paid for it, and were waiting to have dinner delivered to us and our guests, we were called by the owner Dumont... who told me that he could no longer continue delivering to us because his employees were quitting on him and while he could run the food up himself to do what a real business owner does, he just wouldn't do it.... not for any price.


EVEN WORSE.... not only could he no longer continue delivering to us, but he was not even going to bring us our food that we already paid over $80 for.... when I asked him what I was supposed to do with the $80 worth of food we already paid for and was ready to be picked up, he told me it wasn't his problem.


he said i could meet him 15 minutes from my house to pick it up, basically right next door to the restaurant, to which I replied, 

""we have guests over, we've been drinking and that's why we ordered from you to have it delivered""

still he told me it's not his problem. 

when I called the restaurant to tell them we're having 1 of our guests come down to pick it up, the restaurant owner replied

""oh, i'm so mad at restaurant runners, we're not using them anymore""


If I were a restaurant I couldn't imagine using them and having them make my restaurant look bad either!",1
"We ordered from a local restaurant through the Restaurant Runners website. It arrived but was missing items. So my wife called to get resolution. The man who answered the phone at first said he could not help us because we did not order from the site. When we said we did and we had an email confirming the items ordered. He then offered to redeliver those or refund those.

I picked up and identified myself and explained that his resolution was fair, but that did not fix the bad experience for us. I started to say if he delivered the rest of the food I would have a cold meal... He cut me off and started ranting that Restaurant Runners is ""just a delivery service"" and it was the restaurants fault. I had to ask him to speak civilly to me.

I then explained that if I waited for the rest of the food my first delivery would be cold. Then I went on to explain that the real issue was the experience and that so far I was extremely displeased with the way he was handling the situation. I asked him to identify himself. He said his name was Jamon and he was the owner.

He then proceeded to tell me again how his company was not responsible until I asked him who I paid. The payee for my charge was Restaurant Runners. At that point he asked me what I wanted and I said, ""how about a $20 credit for my next order."" He put me on hold to check my order amount and agreed to refund $20 to my credit card. 

The experience was thoroughly unpleasant and he clearly did not understand customer service. I was trying to help by explaining that as a middleman he was taking responsibility for customer satisfaction. I should not have had to argue at all. I thought the affair was over and vowed not to order from this unpleasant man again. Then we got another call.

The restaurant called to apologize. They offered a refund or redelivery and apologized profusely. Ah, real customer service at last. With a little prying we found out that Jamon had called them 3 times during the past hour leaving messages and demanding $25 be paid to Restaurant Runners. Unbelievable that he would demand that from the restaurant plus $5 for what? His time?

Restaurant Runners is a small business in Boulder, CO. While I wholeheartedly endorse local business I cannot recommend this company at all. Jamon as the owner represents the entire company and clearly demonstrated his perception of service and his company's responsibility (or lack thereof) to the customer.

This service may have been good once, but if you want your meal experience to be a good one find someone else to deliver your food.",1
"It has potential...

Came here with friends for some drinks on a Friday night. A very random location, tucked away in between the 75 State Street building and the Banknorth on Broad Street.

I was severely disappointed when I walked into the bar and found myself in a dark, empty room with overpriced drinks, slow service, and a lame atmosphere.

However, I was pleasantly surprised when we started to move upstairs...several flights. This place just kept going up and up with random rooms coming off the stairwell/hallway as we moved higher--felt like I was in a Saloon looking for my favorite prosti-tot.

Anyway, made it upstairs to the roof-deck which was great! Pretty much the only reason I liked this place. It gets two stars, merely for the roof deck. 

Other than that, I hated this place. The service was WICKED slow. The bartenders ignored the order people came up to the bar and in addition, when I was the only one in line, it took them 10 minutes to get me a Bud Light while 3 of them figured out how to reload paper into the cash register. And the people there were annoying. I was with a gay friend of mine who was visiting from Ohio and some annoying girls kept making comments like ""OMG can we go SHOPPING!?"" because they figure we want to be their best friends...sorry hun, I'm not impressed by someone who finds it funny to sleep with married men. Snooty attitudes and pretentious snobs kept me in my circle of friends...not a place where I'd like to mingle.

Overall, it has potential. Let's slash the prices or learn how to make a good mixed drink. Fix the service and I'll bump you up a star or two. And then lose the 'god's gift' attitude found mostly in gay clubs and maybe you'll get another.",2
"GAH! This place has potential..but there is something about it that makes me feel ""meh"" towards it. The drinks were expensive..though my cosmo was actually really good...the bar downstairs was completely empty and the rooftop deck was filled with weird men and the girls that ...like..weird..men?? lol...The atmosphere seemed awkward and as I was standing at the roof bar with my party, some random guy that had been staring at me the whole time I was there brushed up against me and felt the need to pull on my shirt...weirdo. Anyways..it has a lot of potential..I just wish whoever is running it would figure that out and create some sort of order and vibe here...It seems lost in the wind with no personality.",2
"Meh.

That sums up how I feel about this place.  I've been here a few times for various things either after work or on a Saturday night.  I don't like it first of all because it touches the building I work in and on a non work day the last thing I want to see is my building.

I love Magner's and got excited when I realized they had it on tap, so of course I order up a round of two blue moons for my boyfriend and a friend and a Magner's for me.  All are poured terribly and I had to ask the bartender to pour one again cause it was like 1 inch of beer and 5 inches of head.  Bartenders gives me a sigh and mean look and does as I asked.

I have some more Magner's and order some more and all are not very cold and heady.  Meh.  Saturday was a beautiful night and like many other times I've gone there the roofdeck was closed even though the weather was great.

The only saving grace of this place is that is attached to another bar called Aqua which if you go through the employees only door on the first floor near the bathroom you go to with no cover and no line.  Not like Aqua had a cover or line that night but whatever.

Aqua is a better bar with fresher Magner's.  They played better music and even had a tiny dancefloor.  Not my favorite but still ok...",2
"this is part one of a four part series entitled ""the worst tour"".  to preface the story, it was a buddy of ours birthday and he was expecting us to take him to mars for dinner and then maybe some wine at san jose.  as a joke, we had coordinated every one to meet at bennigans and start ""the worst tour"".  the others in the tour were hooters, tgi fridays, and the coyote ugly.  jake was pissed for some time and didn't cheer up until we got a cold pbr in his hands at jackelope.  
lets get this story started.   they didn't have the bennigan's on riverside listed, but i doubt it makes much difference.  they all suck on the same level so location is not important.  our friends were waiting on us and our server promptly asked us who was responsible for making everyone wait and that they should pay.  he was kidding, but just started out wrong.  they did have firemans on tap, so that has to count for something.  looking around, i couldn't figure out how this place stayed in business.  have dozen tables at eight on a saturday?  open menu.  i haven't been proved wrong yet, but if you have to put a picture of your food on the menu, then its junk.  the service continued to decline.  our waiter kept hovering and dropping in on our conversation.  it was one of the oddest and rudest things i have ever seen.  granted, this guy was probably bored stiff as we were on of his two tables, but back off!!!  he only got worse.  we then noticed that he refused to set drings/orders down on the table.  he would make each person take then from him.  drinks, appetizers, even a fucking hot plate of fajitas for friends of ours.  he would stand in one spot and make each person reach across the table to grab their stuff.  and this was a round table in the middle of the room, so access was not a problem.
the food.  just what we expected. bad.  
we got out as quick as possible.  now i got exactly what i deserved by going to this type of place and i felt guilty spending money on it.  it only cements my dislike for these type of establishments.  every part of my experience there was sub par but the service was what made it unbearable.  i have waited tables in the past and believe that service can make even a shitty place bearable.  our guy was just salt in the wound.  

off to the next stop on ""the worst tour"".....................................",1
"I don't eat deep fried chain restaurant food, but I do know that Social M. has 20 reviews for Bennigan's all over the US.  Perhaps Social M. did a Bennigan's tour?  Anyway, one star because you have to give one, and another star for having Absolut Pear Vodka for me to drink while waiting at a hotel on a business trip like 3 years ago... yeah, Bennigan's, while not being that good or healthy, has a pretty extensive bar.  Weird.  Must need to keep all that Jack Daniel's stocked for the JD menu section.",2
"Well I have to make an admission, even though I get paid by certain magazines to write about brilliant food and cooking and great dining I have to admit I am a fan of TGI Fridays and all it's mediocrity.  Bennigan's I was told was another form of the awful corporate American interstate diner, but unfortunately for Bennigan's just couldn't compete with the complete mediocre TGI Fridays.

The location is decent, located right of 35 on one of those ridiculous frontage roads we have in Texas (whose stupid idea are those things anyway?).  The decor is as you would expect, typical corporate crap, it all runs on the ""let's decorate as cheaply as we can"" theory.

The Monte Cristo I was told was the ""Signature"" item and if that is their signature, well they need to learn how to write a little better because the Monte Cristo was the closest thing to inedible I have had in a very long time.  The flavor profiles were all over the map and overall it was just a horrendous meal.  The presentation was poor at best and the food was not worth what I paid.

Service was mediocre, nothing to bad but also nothing to really highlight.  Overall this place is just another corporate place to get crappy food while being served by pissed off high school kids who's moms made them get jobs.",2
"Everyone else has hit the nail on the head for this place.  Unfortunately, it is exactly what you would expect -- non-descript food, poor waitstaff, outdated interior.  I have a rule that if I don't like some place after going 2 times, it's sayonara.  Sorry, Bennigan's, but we're through.  It hasn't been complain-to-the-manager bad, just not good or remarkable or interesting.  There's plenty of other restaurants in this same area, so keep going past Bennigan's.",2
"If you think this is going to be ANYTHING like the wonderful Omeletrry in Austin, TX, think again. The migas, breakfast tacos, quesadillas -- and everything else on the ""south of the border"" menu --are close to inedible. Canned green beans in a quesadilla? This is Tex-Mex cooked by someone who has apparently never TASTED Tex-Mex. Run. Run fast. Ex-Texans should head to La Taqueria in Union Square if they want to remember what Mexican food tastes like.",1
"Bad experience this past summer:  Eggs over-cooked, bacon under-cooked (despite asking for well done), pancake overcooked. Stay away! Oh, did I mention that the A/C was inadequate (even though it was only 75 degrees outside). Mom and Dad better get up here from Austin and protect their investment, before it's too late.",1
"I have been going to Munch with my wife and two sons for just over a year.  It was quite good then, but lately its taken a turn for the worse.  Hopefully it will turn again because the concept is quite good.

The focus is on children, yet the grazing plate we ordered was two microwaved meatballs, a slice of process cheese, tiny bits of  strawberries and canned pineaapple and a couple of rice crackers.  Contrast this from a year ago, the same plate was procuitto, chunks of cheese, grapes and proper crackers - very substantial and healthy.  

The adults menu consists of a four salads and some heavy meat dishes involving sirloin or roast chicken.  Quite heavy choices for summertime.  The salads were mechanically impressive, stacked high, beautiful presentation, but they lacked taste.

Service was OK.  The usual waitress is a nervous talker and requests additions to our meals - much like they do at Red Lobster.  Wine or cocktails are always suggested.  We do enjoy them but felt a bit of a hard sell on the alcohol too.

The facilites are great if you have children, the equipment is fantastic for toddlers and young children.  Music is tasteful, the decor is nice, the facilities were clean, although they are sometimes out of paper towels.

If the menu turns around again, I might go back.",2
"Really slow service lately. Dirty bathrooms and food is way too overpriced. The kids menu is weak, no real flavour or creativity.",2
"This place has admitted to using unpaid, job hopefuls to fill shifts. They are currently under investigation.

http://tinyurl.com/2wgcpf4",1
"My experience at Munch can be summed up as follows:  terrible service and overpriced food.  We went to Munch on a Saturday afternoon to try out lunch after hearing about this neat restaurant concept.  

The menu given to us was a brunch menu.  When we asked whether there was a lunch menu, the waitress CURTLY told us that they were only serving brunch and walked away.  Since we had eaten brunch-like items earlier that morning, we decided to leave. Only when she saw us leaving did she say that it was not possible to make lunch items until 1pm because the kitchen wasn't set up for lunch yet.  It was 12:35pm at the time.  What restaurant does not serve lunch at noon?  Maybe they need to reconsider how they operate the business.  The waitress said that it wouldn't be fair to offer us lunch items when other customers didn't have that option.  She did say that she could maybe persuade the kitchen to make the kids' lunch earlier and that we could place our orders in at 1pm.  Against our better judgement, we stayed and ordered.  The lunch was fair at best in my opinion.  I had a bison burger and the bun was toasted to the point it was hard and my burger patty was dry.  For what they were charging and for the attitude the waitress had, I'd much rather go anywhere else but there.",1
"Babyeats has changed their name to ""munch! the family restaurant.""  

We stopped in for lunch today with 2 kids in tow.  We ordered an appetizer and 4 entrees.  Everything that came was good but 2 of our orders never came.  We asked our server about the food 3 times and we were told that it was coming.  It never arrived.

When everyone else was done eating we decided to cut our losses and leave.  We ended up paying $40 dollars for our 2 kids to eat and for an appetizer.  I had to ask the server to remove the food that never came from the bill.  The stupidest part was that the orders that never came were both  soup of the day.  How could they not manage to ladle some soup into a bowl in the hour that we were there for?",1
"Miss D. and I came here twice for burger meals on a large gift card.  Burgers are fine, but both times we came, we had very new waiters, who were friendly and apologetic for their minor screw-ups and delays (and we love you for it, really!), but service overall was bewildered and inefficient.  My guess is that they faced the ""sink or swim"" option very quickly after hire and weren't trained well.  For this I blame management. I was no more impressed with my two meals at the Decatur location a few years back.

Also, the valet in the mostly empty parking lot on a Wednesday night (between Christmas and New Year's when it seems everyone has left town)  mystified me.  I voluntarily valet only when space is limited or walk is long.  Otherwise, I can park my car myself, thank you very much. He steered me to a non-pay/non-tip space.  When we left an hour later, he was gone.  Must have been too slow a night.",2
"This particular location has consistently disappointed me. I even had to call the District manager once. He promised me some vouchers which I never received, and when I called back to follow up there was miraculously no record of my call or my complaint!

I ended up here yesterday though and it was a pretty good experience. I think it was only because it was the middle of the day and the place was almost empty. I give this place a VERY generous C-",2
Blech! All their food tastes the same and they balk at the idea of swapping items in their lunch specials. The only pros are the nice view and the quick service.,2
"After passing by Eastern Pier hundreds of times while working in the area, I decided I would do take-out while staying at the nearby Seaport Hotel (take-out options are still somewhat scarce in Boston's up-and-coming Seaport District).  I didn't sit down, but as others have noted, then ambiance is basic, unless you grab a table on the harborside deck (visible from the front desk).

I can't comment much more on the ambiance or the service (though I find $10 credit-card minimums a tedious anachronism these days), but I can tell you that I endured the single worst serving of chow foon I have ever encountered.  I ordered Pepper Steak chow foon... which was probably my mistake.  Chow foon is typically a dry-stir-fried dish with a deep, seared flavor and very little sauce.  This was a snotty, Cantonese-style concoction with a thick, slightly sweet, starch sauce and an overwhelming amount of green pepper.  

Maybe I chose poorly, but yuck, a tragic waste of calories.",1
"Terrible experience at Smile Thai Cafe. It was so cold in the restaurant  that people were wearing their coats and hats. It was warmer outside in the stairwell. 

When the manager and waitstaff were told - as if they didn't know already - how cold it was, they said someone was working on it, and walked away. 

Clearly they knew about this, but just kept seating people anyway, trying to make a buck.  It was so cold that people couldn't pick up their utensils.",1
I don't think this restaurant is good.  I ordered dinner combo but the main dishes were not good at all.  It was fried vegetables but the vegetables are almost uncooked.  Taste itself is not so bad; however I don't like the way they cook.  Green curry that my friend ordered was also same uncooked vegi!,1
"maybe it was the build-up of one of my friends who probably has never had good thai food, but I was mad disappointed.  The food did not seem fresh or particularly good.  Def. not recommended.  I have yet to have good thai or even good chinese in cambridge, but at least pepper sky is better than smile.",2
"Yes, the prices are lower than other Thai restaurants in Harvard Square, considering you get a soup, salad, appetizer, entree combination for $10.95 at dinner. That said, the salad isn't good. The appetizer, soup, and entree are small, and the wait staff is kind of rude. It tastes pretty good, but don't think about coming here in fall/winter if you want to be comfortable. They don't heat the restaurant adequately. I'd say it's 64-66 in there. Not the most pleasant for eating out.",2
"My husband and I used to go here quite a bit for cheap, tasty thai food. Unfortunately, they are now under new owners and their food isn't good anymore. It's lost its yumminess -- the tom yum soup is 'gray water' as opposed to a flavorful broth, and my pineapple and shrimp dish was boring.

If you're looking for thai food in Harvard Square, I recommend 9 Tastes instead.",1
"Smile Thai --- RiP.  My wife and I also used to get dinner at Smile Thai, it was cheep, flavorful, and quick.  However, the quality went downhill a few months ago (apparent management change) and now the name of the establishment has become ""Aiyara.""  The service was still friendly and quick, but the food was very poor.  The yellow curry had no flavor, my ""Shrimp and Pineapple Delight"" curry was 6 shrimp and about 30 canned pineapple chunks.  Both of our dishes came out lukewarm and my shrimp were very undercooked.  With a decline in quality the establishment has increased in price.  Two dishes, with appetizer and one soda came to $40.
We really miss the old Smile Thai.",1
"Food is decent, price is ok, but had the worst experience ever with the waitress.  My girlfriend went there a couple days before and tipped 15% because the service is mediocre as always.  That day I went in and we ordered our food and a Thai Iced Tea.  It came out half full.  When we questioned why it was like that, another waiter asked our waitress only to tell us that she did so because she didn't like the tip my girlfriend left last time.  I was astonished to hear such a thing.  Never have I heard a complaint about an average tip for mediocre service, and then get treated in that way.  Needless to say, we asked for the manager and nothing was done about it.  Enough said.",1
"Yuck
Got take out. They forgot the peanut sauce both times.
 the Rad-NA is nah-sty.",1
"The worst waitress experience ever!  My friend and I got the dinner special (split it).  We got the pad see you with scallion pancake and tofu veg. soup.  I was disappointed with the pancake since it was clearly leftover pancake that had been deep fried (ewww), so I ordered a whole new one, which was fresh and yummy.  Was it left over from someone's plate?  Why was it deep fried?  I didn't appreciate the their tired leftovers being passed off in the dinner special.   Having to order a separate order significantly added to our bill as the pancake is the most pricy one that I've found in the city.

The waitress was down right rude.  The pad see you came with no protein.   Granted, my friend forgot to mention that that was was what she wanted (tofu), but the waitress should have asked during the ordering process as the dish comes with chicken tofu, etc. since it is supposed to come with a choice of protein.

I asked the waitress if  she could bring us out some tofu.  She brought out raw, cold chunks and slid it on to the table with a scowl on her face.  With that, after she brought the bill, she hovered.  I asked if we could have some money removed from the bill since the dish hadn't come as it was supposed to.  The tofu was in an inedible state.  She says no, and yells that ""I brought out the tofu"".  she goes on to point out that there was not hing else wrong with the meal, etc. etc. At this point.  As her voice is going up in volume, also am saying Okay, okay, OKAY!!!!! Since she won't stop yelling even though I've already agreed to pay the bill (just because I don't want to continue arguing with someone who is so unpleasant).  I was so aggravated for the rest of the night.  It totally wasn't worth it.",1
"I walked here all the way from my dorm in Cambridge once after seeing that it got great reviews on Chowhound. I wasn't very impressed with anything but the dessert, but the people seemed very nice, and this is the kind of restaurant you hope succeeds. My soup was ordinary. My falafel sandwich was worse than average. The falafel was mealy, dry, and bland. I would rank it lower than Moody's, Reef, Rami's, C'est Bon, Algiers, Barada...you get the picture. The walk was pleasant though!",2
"This place is super-popular at lunchtime and the only reason why is that there are few other choices in the area.   

While breakfast is pretty good, I think its overpriced and the portions are small.  They also commit the cardinal sin of making you get your own coffee from vacuum pump containers (that don't keep the coffee hot).  How hard is it for a waiter/tress to pour hot coffee at regular intervals?  really?

We also have been there for lunch and had perhaps the worst pasta ever. It took forever, probably because they were waiting for the pasta to reach the right completely gummy soft gross consistency.  Seriously, it was inedible.  

I had the fish tacos which were kind of strange, but pretty good.  I would actually order that again if I had to go here.   Other sandwiches looked decent, but, again, they are pretty expensive for what it is and where it is.   Oak Hill can do better.

They have a nice outdoor patio out in the busy parking lot.  Be prepared for mega cigarette smoke.",2
"First of all, I have to say this is one of my father-in-law's favorite places to eat so I may be a little biased (unfavorably) about this place!  We generally do not agree about restaurants.  
However, how is it possible to get bad onion breath from a wrap that was totally flavorless?  I ordered the chicken wrap that was supposed to have guacamole, but the waitress informed me they were all out of guacamole. Yet, when she brought out my wrap, I noticed that there was avacado on it.  Now, isn't avocado the main component of guacamole?  Why couldn't they whip some up?  It might have slightly improved the dull, dry, blah chicken but I doubt it!  My husband got bread pudding for dessert (one of his favorite desserts) and he said it tasted exactly like pine-sol. That's never a good thing when it comes to food! Although, I don't believe he has ever actually tasted pine-sol, I knew what he meant. I might give this place one more try for breakfast because I've heard that it's good here.",2
"Not too crazy about the food, but I love the ambiance.  It's cute and cozy, staff is nice.  I'm trying to remember what I even ate here.  The menu is a book so there are plenty of options.",2
"I believe this business is closed.  The lights are off, chairs are stacked on the table and there is a note on the door that I have not read. . .always in my car when I drive by, and do not want to miss light in my attempt to race out and read it. . . I""m so curious like that.",1
"Yeah... this place wasn't very good.  We went for ""Ladies Night"" a few weeks ago and sat at the bar drinking mojito's for a half hour until a table opened up.  

The food was free so I really shouldn't complain, but I'll just say it was like eating in a cafeteria.  It was edible.  A sad caprice salad, an interesting chicken fettuccine dish and a cake dessert that was still a bit frozen in the middle.  When the bill came I only owed $9 for the three course meal so again, I shouldn't complain.

Afterward, we were all going to go to District but the mojito's we drank were so sweet that I knew that if I went dancing I'd end up losing my free dinner all over the dance floor.  So, I cabbed it home.  We did see Paul Pierce on the way out of News.. so that's something, right?",2
"MUST HAVE MASS ID FOR ALCOHOL!!!
I will show very little appreciation for the Free Ladies night dinner on Wednesday.  Luckily for me I do eat very small portions, which is all that you get.  Others reviewed that the food made them sick.  Mine was getting cold, but tolerable (certainly better off paying for food elsewhere).  

I thought that I would give the ladies night a second shot before I cross it off my list forever.  My second trip in I was told that they no longer accept out-of-state licences for alcohol (this was about a month ago).   I'd be willing to give this place a shot on another night of the week... but apparently my out-of-state money is not good enough for them.",2
"Great raspberry mojito- it's made with fresh raspberries and fresh mint. 

Snooty door attitude. What kind of place bills itself as a diner (Hojo's gone metrosexual) and gets snippy at the door because one person is wearing sandals? They need to figure out their branding. 

Food was decent. Too bad they were out of the first choices for my friends- 2 diff kinds of french toast and crepes. How are you out of those? I had steak and eggs and was worried that they might run out of eggs.",1
"Apparently nothing is free. 

Beware the News ""Free Ladies Night Dinner."" First of all, the food is completely weak. They don't print prices on the menu so after a pathetic meal of a limp cesaer salad, pasta with broccoli, mushrooms and red sauce and a single chocolate chip cookie the total ends up at 26.00...which you are required to pay 18% gratuity on. Most people can make better food at home. 
And definitely don't buy into the ""free valet parking"" as advertised on the website. According to the manager ""it's a misprint, it hasn't been updated."" Okay, so now you know Mr. Manager...update it! So parking will cost you $5. 
Plus, if you hadn't guessed, the wait for Ladies Night is ridiculous, easily an hour and a half to get seated. And the whole time you'll be oogled and leered at. 

If you want a night out with no choices over the bad food you eat, which will still cost you money and force you to be surrounded by creepies...this is definitely your place. If not, I advice you go elsewhere.

That said, other nights at News can be fun and I like the loungy atmosphere. Definitely get props for being open so late, and normally the meals are better quality with better service than on ladies night. But that evening really ruined it for me.",2
"News is off my list.  Here's what happened on Wednesday's Ladies Night:

1. the advertised Free Valet Parking was really $5.  
2. I held up the cocktail menu and asked the waitress if these were included in the ""rush hour"" $5 drink menu.  She said yes.  Then when I ordered my drink she told me it was actually $9.  Only rum and coke is $5.  sweeeeet. 
3. the $2 appetizers include 2 pieces of whatever you ordered.
4. others in my party complained about portion size.  i can deal, but the salad consisted of 3 pieces of lettuce and 2 croutons (though they were 3 tasty bites)
5. every single entree was in varying stages of being cold. the fish was not cooked thoroughly (not like seared tuna, more like still swimming) and later that night one friend was physically ill though she avoided the super raw parts. 
6. the description of my dish was: scrumptious grouper with mashed potatoes and broccoli. my dish literally, and i mean literally, had ONE floret of broccoli. i was stupefied. 
7. at the end of our ""free"" meal we were left with a FIFTY dollar bill - our 'gratuity' fee. Gratuity? We thought maybe it was a joke. 

So, If you go to News avoid Wednesday nights because your free meal could cost about 20 per person and when it's for food you would send back to the kitchen, or just walk out on, it is not worth it.  Also, $9 drinks? I know Boston is expensive but the owner has six other area restaurants, so couldn't he cut us a break?",1
"""Skeezahs"" come from suburbs far and wide to enjoy the delectable treats of Ladies Night on Wednesday....Ladies, by the time you pay for drinks, parking, and by the time the restaurant ""accidentaly"" charges you for dessert, you end up paying what you would pay anywhere else.

Food (and ESPECIALLY service) is totally hit or miss....Sandwich/fry combos can be great or that $15 tuna melt/chip combo can make you reminisce about lunchtime at JFK elementary school....Been here a few of times, I keep asking myself why.",2
"BAD NEWS
Went to News last night after hitting a few clubs in town. This might be one of the worst dining experiences I've ever had.  The waitress didn't speak a lick of English and screwed up the order. Asked for Eggs Benedict, runny, they came out hard as two rocks. The waitress called over an English speaking gentleman who assured me that the eggs would be re-cooked and that News offered Corned beef hash. After ordering a side of hash I wasn't surprised to see my plate returned with 2 poached eggs even harder than the first set and a corned beef sandwich!
Oh don't let me forget the biggest gaff of all, the FAKE LINE OUTSIDE! That's right, waited a half hour and when we got inside there was no one in there! We sat right down at one of many empty  available seats. The owner must be really hard up because everything is overpriced and over-rated.  I would NOT recommend this place to my worst enemy!",1
"News is somewhat out of place in Chinatown (Ok, technically it's the Leather District, but you still feel like its Chinatown) and some things seem to be out of place in the management here as well. I think their imagined identity, clientele, and the type of people News attracts aren't in sync.

They have a cool leather-couch lounge/dinner/bar type feel, but the atmosphere here was knocked down heavily by the odd selection of music they insisted on playing: Metallica, Pink Floyd, etc. ?? Seriously, some sort of non-distracting lounge/chillout music with a beat or a groove would have been much more cohesive to the overall look/feel.

edit: No loss that this place closed.",2
"I went to this place on Sat night around 10:30pm with some friends.  The place was empty.  I know its more of a late night spot, but still. Our poor waitress.  My friend asked her what beer they had on tap and she named a few, none of which interested me.  So I asked her what they had in bottles....which was clearly too difficult of a question.  She named 3...then paused, and tried again.  She named the same three but still couldn't come up with anymore.  She apologized and said she would be right back.  She asked at the bar, and came back with a list of like 6 beers.  We all ordered and she came back with our drinks.  My friend had to send his guiness back because the pour was awful.  Another friend of mine ordered a sam winter, which tasted really bad.  He decided to go up to the bar to deal with it because it clearly wasn't going well with the waitress.  The bartender apologized, and said that he had told the waitresses that that beer's tap wasn't working properly.  She forgot to pass the message along to us.  While he was at the bar, he found out there were about 6 bottled beer choices that she wasn't able to remember (at this point I kinda felt bad for her).  We finished our drink and left for a more lively bar with better service!",2
